real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
gen=0_training=0,-6.433476030890413,8.111129848554029,6.9978819554568865,-0.8239786272960501,-1.266481338902139,-6.3591855876939345,9.72066459845815,4.452182210663242,-6.1427092910437775,-7.647495058089856
gen=0_training=1,3.7675889814997614,9.516089427437628,-8.938637980090961,4.1821987975349995,9.041113264528175,-9.275705392752414,5.356679329102963,-7.579522009749471,9.14979460514035,-9.38551542855998
gen=0_training=2,4.72096910394901,1.1577478855064083,-6.40871885544081,-4.2055834984947165,8.69657832451626,6.432906543931189,-3.398937990477066,2.731720814077983,8.157803065730704,0.2539201385567402
gen=0_training=3,-8.207267447899794,0.535975891281355,4.444232183069216,2.8476087047277012,6.880861305261764,0.18738557597171202,-1.9695945545580855,-9.475721481959521,-0.6113793893910948,9.892350783645853
gen=0_training=4,-9.890237299214535,5.424966611498016,-5.708617715670846,-0.5191150114229615,9.307093651360624,8.741212201442814,2.977004370242362,-1.8707341626806624,6.569612594733513,-1.8392416632373365
gen=0_training=5,-8.712482557747462,-6.849831150874314,-0.96811710731021,-4.509028024076831,4.885189189018879,4.6476022554980965,-8.730001431273966,-6.209808827961982,-3.1207531036456846,-2.9210551980600963
gen=0_training=6,-3.196242039912729,-5.509578192993315,-0.520313148276065,1.4212858813625182,7.213016496288596,8.863783465286822,8.57036171655145,8.067656278379491,-1.2000292343909962,2.0841970670206713
gen=0_training=7,7.05307789818789,-7.601520720222274,-3.8486442714526223,-3.6665430311911074,-2.1679212927386873,6.186459061728321,3.0200503488151718,-3.944334238593939,0.8130236961453825,4.077151934626054
gen=0_training=8,6.9133202908413125,-7.027143711462751,-1.218231256317452,-5.542044824815885,4.544436804767546,-7.247851286979078,-0.7782192522317342,4.219579199704684,5.808893568689255,-0.3313092392729935
gen=0_training=9,3.0737450341321946,6.749850883412648,-9.908028823248799,-7.327769696579137,-0.1491949537919286,5.345496148019631,7.6070320119432395,9.364714388543472,8.260575636741365,-2.651241140281309
gen=0_training=10,5.823745543790849,1.9914901711317903,-7.144480780453646,-1.0225470321074717,-6.138524776577157,-4.724801145823032,-0.8616983784336938,3.249315410685094,5.31066304867811,4.213658553256192
gen=0_training=11,-0.7579234877852308,7.735452661067686,-1.036895236246286,8.280643606609107,3.1217186614370203,-3.624279925016304,-9.586381380151579,6.379411496374484,7.020274807967525,7.587618680362052
gen=0_training=12,0.6204089621496056,2.929252887462937,3.8857591444996498,-6.398297681988675,-2.785917833773077,-1.6473669984915436,5.613214852770334,9.64813919643628,7.60178079971481,-4.325757404671679
