real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
gen=0_member=0,3.5039769200789515,-0.37104416149597697,7.789749286146801,9.395662833488878,-4.966917272095116,7.406205271584124,-8.365190828940282,2.8986987352203037,2.240108636853332,-5.299743342958915
gen=0_member=1,6.080003382876754,-3.2680716135704184,-8.988235395854382,-4.465618695977605,-1.3505357288596933,-2.544945691987315,-1.601538425227691,7.893807355847716,-5.297342635925097,0.15106993881660458
gen=0_member=2,-3.6700660670811196,-6.877428473696182,5.408949928552989,3.0908985625379675,-0.5454091864881789,-3.150222145994902,-2.0500561335262972,9.583741244470204,7.105829358886968,9.024675210638186
gen=0_member=3,2.3557338903925267,-2.4525026326974864,-7.634511591459381,-7.561448731769875,0.710294470228483,-5.0242950790919165,-5.763547585085812,-1.5792882741536545,8.050157684017861,4.1177516878844305
gen=0_member=4,6.887758358073825,-5.940790202894039,-0.24645541020750983,0.577704761127638,-9.34622481703121,6.591528173471765,9.670162921482824,4.7228436032253995,-0.9893569919350416,-7.401331090899356
gen=0_member=5,-3.294201239537946,5.411736401301697,9.660228170500961,-3.2646585220725557,-2.484895232574239,0.06567744061444891,-1.2233347898699964,7.03902560114561,7.468725607340662,1.1157863081676673
gen=0_member=6,-3.090358315741039,6.961637890053751,-2.1997116146599556,-3.995990611066768,-7.4451978574680915,-7.9832375636841935,6.155012716710008,-6.194649165033403,0.044469978403300914,-3.0421586473658806
gen=0_member=7,6.556593890455439,-2.1280272527031645,0.2471726877759295,7.279813477620934,-3.169765577059101,-3.9964671508944587,-3.7189988261452944,-0.1376065041444754,1.3165973189013354,8.853593913427627
gen=0_member=8,6.701426033795986,0.9967554042753548,-6.379823588742998,-8.65658136204286,9.444351302175921,8.651236899106788,5.7789973974648845,0.5982760614134452,-0.7570026882759748,-2.4492274646233465
gen=0_member=9,1.9283664743599243,8.802453362012159,-3.380741536019599,8.534299387356821,9.3040273097951,3.2709751643664333,-6.278884029994528,-9.171683216471,-6.500753472874637,6.251867957711873
gen=0_member=10,-9.523111946132211,0.13581446194964286,5.2929030689714125,-2.229692044079954,2.850891861026625,9.276541204168012,9.491649458192231,6.741425397945196,-4.568064957002369,1.5324166109878394
gen=0_member=11,-4.451314667959382,1.4905058597028962,-9.23014135736518,7.821371944760994,9.109044599377523,9.062704467682973,-5.567832374777087,2.1895290253112147,0.41570416748055905,-7.058780254616335
gen=0_member=12,4.259183606259981,6.4138794386649565,9.0827999378692,-1.9663813064068627,-9.405253475606303,-9.835346357601603,0.14880670519835348,-1.1739784400464828,-9.562892419997421,-4.001047232645515
gen=0_member=13,-3.848505792779169,2.008148397002728,-9.595379469881708,-8.942588231777513,-7.377271589425581,8.08436652350791,-7.040541664611547,5.193074050241053,3.6562279842086767,0.3409964339563416
gen=0_member=14,-1.347102674866095,9.876552125539078,-6.935165186862495,-0.6496038811775655,-5.1161873971268825,5.259927042635663,-6.776304361305699,3.4441605457827578,9.950470819984474,6.79660544133095
gen=0_member=15,-7.892890292175824,-7.655121773716553,2.602165481762057,-8.07896374170429,-6.992954927000026,7.0309088524676575,-5.192575524558149,-3.8297536973544677,7.308738252935374,-7.754048937343523
gen=0_member=16,2.751514184812125,-8.704083834802553,6.231411470463829,-7.347170977083017,-9.074989408933355,3.882859133653813,3.0374366536582613,-6.789878627950052,5.441578853979067,0.5674135097654158
gen=0_member=17,-9.38096287989063,-5.32827331536471,3.213899160773874,3.748405967095504,-7.165070994088358,-7.2520234305500075,1.89686170587742,-9.431572900900257,9.791424216716887,3.1311301909831464
gen=0_member=18,4.038345924053724,9.159473372151808,-8.09944701492297,-5.380823154686357,1.7994584586760887,-8.895803234630932,-4.7616215167067475,-4.427491710758126,9.376561849585908,-5.019065798050111
gen=0_member=19,3.220176355352507,-3.8117170255597665,6.7563736862265245,1.343111492735133,-5.968122725007834,4.287455920713217,-4.174736384501257,1.1734139242238957,-7.162184363318979,-5.479484424775606
gen=0_member=20,-1.8082025911589206,4.6227292378895,9.430127941068811,4.232252853111834,-6.081125912666764,-6.607443249641069,-0.575305474791822,-4.036549697513512,3.1015258622003845,7.396782680503133
gen=0_member=21,6.300763142059704,-3.1724151472346396,8.741100940603072,2.0597951633119322,-9.650767550665892,-5.646360282786768,8.668524646939375,-4.726378280944909,-2.437588261113045,-2.2025513710753364
gen=0_member=22,9.904495418370644,2.2085655846780874,-1.6172108883123606,4.787816924611274,7.715887427296227,-1.6713011694618132,7.208443545147066,1.7237697590809287,-1.6528029247240195,6.514645732287313
gen=0_member=23,9.26766693410324,4.367240691543659,-5.237612429905088,-7.872983845200429,5.316321285751634,-0.3078392837419859,-9.033728951933107,0.7584402818437042,7.916358565696495,2.181783827271701
gen=0_member=24,-8.410393033606027,-3.4213171864535568,1.2311661480358982,9.55601799320213,3.6558607249614123,9.476871345872762,-4.3445100280574,-5.61120604511374,-9.004523961374444,1.7536983125095666
gen=0_member=25,-8.256896955189335,8.494420662022875,7.930499412612583,-0.48271888017065123,5.406011212145803,1.320394196851984,3.30200955466929,6.118593564841923,-5.635988430685143,5.363987339039422
gen=0_member=26,-8.876761149477428,-7.841047033028332,1.4680110803711628,-2.0776378180631303,-2.887532156417972,0.6213200560808758,-9.752035372263805,6.379755110059449,-7.791074869075523,3.452782334617133
gen=0_member=27,-0.13585147465965441,-9.001499926640625,-6.753988870541341,-9.622379769244832,1.258191297609308,2.138931427183092,8.464167141051902,-0.5071679087635026,9.102924880654651,2.875087749616762
gen=0_member=28,-6.444530180308733,3.6714901816151198,7.41782736420253,-2.477065735905093,9.779542001025192,-8.050392237027554,-7.461123316104787,1.8766881785638372,-9.230965049212818,-8.445217837474623
gen=0_member=29,-9.154592073237351,-4.265921052191129,-4.452821723559417,7.036413516758991,4.701923193588211,2.483737817944574,-3.464522531274792,-8.130811980269094,6.985654453433053,-7.221336901640502
gen=0_member=30,9.704474642797262,-7.284795710072325,2.8962606044448425,-9.242624298227025,-5.604851441760294,0.4025469220235287,-2.6093878501123955,-7.273742380479122,-2.6198059512755876,2.345757743096982
gen=0_member=31,-9.811865278863168,-6.437190271791133,2.2942094841965144,-0.07418391397964186,4.081939560663944,4.655943416877706,5.176703566097807,-1.335613751136787,-8.624224121420964,-4.409899380641211
gen=0_member=32,-8.158059503632371,-8.884718275019367,0.5583060114657368,-3.6183368156877513,7.061166921846066,6.131287802035693,-5.270468337553018,-0.6255750866972427,6.478626467573299,-0.00471905973837039
gen=0_member=33,-6.8283712949554385,-0.9850105296949767,-4.708346392776214,-5.946752567616153,6.035662582746713,-9.070170549085292,-5.805416576106956,2.6945238585919657,-9.692062556831448,3.8258063551659394
gen=0_member=34,-4.2499973841544,5.341746738925952,-7.293990361869438,4.086767898599636,6.546766748137287,6.926924311058897,7.911313478340183,-6.9891940855735015,-0.11459953959904823,-5.712196902173086
gen=0_member=35,-4.143140717473632,3.4603411142398617,3.089799709579994,-6.731478527582256,3.05200471599726,4.022653276177229,3.61357552574564,-5.272274606127384,4.906507754464425,5.883533702774045
gen=0_member=36,9.062281695142936,1.253274521050951,4.959320642243865,-4.222866945395608,-2.095498741746078,-4.293793208790988,4.3176656471637465,1.4928453911367754,2.077069869232579,-1.2437803185870084
gen=0_member=37,8.230392106215852,9.331778309772666,2.5670293851709136,3.949749761390489,0.5907186950539618,-6.981725207600823,-6.435177172826831,7.552879117004714,5.302998941452477,6.9351716389665725
gen=0_member=38,9.592326728587327,-0.5744524281555776,4.129434577867633,9.957728873078636,-6.435888220840811,-2.986470142895784,1.7233190739029212,8.732073110861876,-6.256890745655381,5.489308317545971
gen=0_member=39,-2.4694746221563815,-4.819682590365386,-4.070471904496507,2.698780314558304,0.1252655234605129,-7.435470426560329,-9.94460353867047,-0.8687473369908378,6.127640391719268,-9.371639306202285
