real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
gen=0_training=0,-2.090206861036137,9.576161531281034,4.86424959604658,-9.851485637240513,2.1556812907835017,-2.179525307499511,2.7415444235808017,2.8390430878186113,-1.2828133829971975,-4.947606569600554
gen=0_training=1,8.924086524141504,-4.588540319183614,2.016095217894744,0.6073874157853769,-8.178388563164662,-1.3806223518204455,3.919233582703205,5.572237142977974,9.95316523184017,9.95152509335319
gen=0_training=2,1.4196385217121517,2.499463465893019,-1.7650008208698473,3.1717355325531535,-4.025820529379397,8.402670194166909,-0.5930619312134624,-5.379781491745857,4.674590900229944,-8.539218253219177
gen=0_training=3,4.964394077726382,-5.723280352624946,9.673257171645645,4.877948936134862,-6.165130062540545,5.9277092261933255,5.26655223275392,-7.030406650072615,5.08377622974921,-2.036944535289761
gen=0_training=4,-4.761602532745755,-2.577318824447498,-8.214033994172539,1.5678896776774423,-7.841041289084633,6.256406733344484,8.71589714490591,8.246127120853071,-1.0738513824839373,8.862625475813115
gen=0_training=5,8.178487165674028,-7.254546357947799,2.5175791466403723,-4.4007893229217725,8.429860742052472,-7.127011726581038,-9.901755030113863,6.434630707216964,2.5293231132803147,7.873842269813025
gen=0_training=6,-8.33914048900013,5.452953514417153,-4.438007357228182,-7.928105480214836,-8.317332430296505,5.766557805310251,2.580152824335668,6.05605769242932,0.04912213897224227,-9.408110247228615
gen=0_training=7,0.3537009033098464,-9.66727493639877,2.6445439245258324,-1.145805342358754,-3.016659186662346,2.9870787073107063,5.68307043789876,6.88943137692937,0.7886865023013652,-0.3036154749996669
gen=0_training=8,-2.7330861489601608,-7.547131558286637,7.384760553417301,2.792005339231059,-4.717372642846779,-1.029522702564499,-6.544404538545667,5.020836372812717,1.218344831136429,-1.4261600700586978
gen=0_training=9,-7.423790655951043,6.114753544750577,1.4264306137928795,9.831340376115168,2.4130644373381056,3.98074449620092,-8.161288588048977,4.147510769073573,5.2250006199529935,-3.865790264073948
gen=0_training=10,-2.314805435216142,-8.452577231804339,-5.2728799158503845,-5.353956885978545,5.478818883255816,0.1216692857601469,-9.683058328366108,-4.4985096947661045,8.478720796744199,2.450850845536552
gen=0_training=11,3.8490723683669117,-9.030913514230372,-6.043085847318051,-5.521130496576835,7.025914040918757,-3.8945317952638057,5.844814490296377,-8.604158910045536,-7.945571253813908,-4.239048496433241
gen=0_training=12,-3.308433673264143,-6.529557561806464,-0.7073707053663405,-1.2501619044781513,4.905577693754644,-0.6449869572729874,4.119557695601797,-2.0908272764527824,-5.54984923836494,7.673088202164767
gen=0_training=13,9.028186101464016,3.5869868497904243,6.724128565738841,-5.727380401993146,2.6457184915115928,1.9954483263750902,3.355794566698245,-4.0695154511506555,-5.623655397890533,-2.9057636581906587
gen=0_training=14,-1.1613852132859428,9.988906252701625,9.095265583888377,-8.568025863984358,0.4147851365455324,4.165650085910009,-6.622135674512036,7.333646313984293,7.9605847115805695,-2.311107363806048
gen=0_training=15,1.0653503540768146,3.037809299197196,-9.015782979250725,3.802047923297911,0.15504227716013297,3.638595440834532,-3.9915354784472985,-0.2472794979356845,-2.938630012733247,-1.7481772128308588
gen=0_training=16,9.773335258034471,-1.4343054320397162,-0.23407464535903877,-7.125868718459919,-2.7441640608892195,-5.893273894108363,-0.005803686798744323,-0.0307841550245449,-9.335480544617933,-8.047009077038181
gen=0_training=17,5.294981987557394,-3.538846433783302,0.9498240469893879,8.734675007480085,7.702904904449056,2.090494957148225,-7.897697011301175,5.3630672383850975,3.6734549873958127,4.176842778433469
gen=0_training=18,0.0020690558564755435,-3.742377260284125,3.982745860901119,-0.18435102445251417,1.8370274211830928,-2.882867837685792,9.02889321924329,4.409015987120915,-4.764988638848165,2.3892595542535116
gen=0_training=19,-1.4500619385939189,7.625398494844571,-8.17668034002321,-2.0378008147462054,9.17005283696442,-4.8614634717001595,6.973829549075415,-9.098755422950665,6.877728807815721,-3.3547873981482246
gen=0_training=20,-3.6789911808879214,-2.7047336683620484,-9.356179526909713,-8.850890404648814,-7.295218348222525,-5.755029515053884,-4.440800867164507,8.015752600196663,-2.177492136413157,3.417143264393097
gen=0_training=21,5.995724474241275,-8.834195940691336,-2.042791381289616,7.894261496632666,-9.881465115155644,-5.303018585803331,9.520061968714565,-6.917812028019519,6.578509876595309,7.095323496066083
gen=0_training=22,1.83748538618228,3.7148840323564656,-2.9293875529044815,0.9551513374462228,4.651164820423494,9.894106390263719,-5.920176287470041,-0.4001413820124693,5.942976799292154,-4.59736460330228
gen=0_training=23,3.4889042606265956,-3.9572034022352307,9.219977798230332,-8.697689158393564,-6.791060694498869,5.296102057572451,6.341644442579465,-0.7058140232015901,2.8864615443039803,-3.551308672736516
gen=0_training=24,7.476274119941301,-3.39404233183995,-7.858629102402717,-9.270344519814962,-2.925196703420272,2.486958357180738,4.778863732674676,1.8185041098878063,-1.7119946396094168,8.271844895795354
gen=0_training=25,2.93341362451741,5.812667922203511,0.2765883111272167,7.187856359928219,9.334752805539107,-9.406477063876745,-3.269933605840966,-6.055912689836054,1.0568341953636846,-0.5310864222199054
gen=0_training=26,8.5231430201936,7.569463439085084,-4.67901229064748,9.460777824076676,-4.5356199295300215,1.6588542735155247,-3.6279777911764715,8.491798814716486,3.4062242354031795,-5.897884609438021
gen=0_training=27,0.4516340535497996,-4.121039002522057,-9.902384886012516,6.81630455190108,5.616283274489085,9.664305943867472,1.7343248011879169,-9.84643119913515,4.323412679061395,-6.916200259736188
gen=0_training=28,-7.3094009927147905,7.234960975391935,7.848852286897202,6.40100178474685,1.6897726987651502,-8.437700368165675,-7.241765787425492,-6.427571257250511,7.675253643490851,-6.144569267803895
gen=0_training=29,-5.326521017643141,-1.2502885761329665,-5.85086961431863,9.724694984598386,5.344990533760853,-0.8613700292082136,9.254822177264625,2.7318358328776498,4.023304965969171,-2.732021446180588
gen=0_training=30,4.668548334969159,6.232594508182455,-1.570189018563287,1.0830468326817861,-3.397790487486848,6.684142060289634,7.7775836061078145,5.866862613529843,5.7033011956759765,-1.8348914816891764
gen=0_training=31,-6.583634247955875,-2.8221578349087366,-4.340156987827056,-6.018174455798391,-8.954225148367367,-1.8232568936632543,4.428134442653631,-0.8762667072881563,0.40572991143521264,3.954435765773656
gen=0_training=32,5.486861285280522,-4.624821161463627,1.920128926142457,4.495929034523735,-8.616691859199362,8.239445409529903,-2.54300301099191,0.4170784437847992,-2.3651787962928674,6.524942144532346
gen=0_training=33,3.695652601966529,-6.9221168637605,4.588999549080251,7.589048698943365,-5.396096180894395,-3.103430221898816,-2.802448539849653,-9.645910150605216,-9.574421810983688,3.072195018428321
gen=0_training=34,6.782794427898548,6.455491311834983,-3.205813700307944,-0.3909316158030993,-5.555182377589482,-4.090084798730896,6.447079351348414,6.646180789946545,-8.031449549035104,4.6263205111303485
gen=0_training=35,0.8969376871719437,8.65012534876692,-0.4986726197638838,-1.4547696426983876,7.954815807611279,-2.2607261751510945,-1.380272579277106,0.02235920648843326,-0.07815063205012862,9.682172983630323
gen=0_training=36,6.129202925332521,4.597023579088841,5.343259723433844,7.28085416011783,3.7580909850686357,-2.424079946826571,-1.802164399921832,0.3939271830775688,7.088515569936227,2.762885433515992
gen=0_training=37,-5.506798270549453,5.62108990199067,-8.934719493397077,-7.739828261764063,9.80437282198432,-4.54268518330564,-2.3486019641413503,9.083679401399596,-7.778042592058229,-5.4941612517014455
gen=0_training=38,2.027693513550881,-8.05950338380959,-2.5820815750125856,-3.9330196254886127,-9.498074973730178,-7.399934703008893,1.8115225084876112,-7.336833109908639,-8.524642708037703,-1.0561669068387953
gen=0_training=39,6.803476113125118,-9.483295727198428,-8.755816908564976,2.0403851917549236,4.068834265702977,6.443077122528507,-0.8597843212638008,0.8417638880190843,9.37145862580521,-0.7655666132085202
gen=0_training=40,-8.999290890638054,2.905884169684686,-3.6833992239216826,0.08294676576259086,8.660129791011158,3.303699044835822,-1.6214285385048548,-7.567566661077162,-1.5636036496736416,0.742630496959638
gen=0_training=41,-7.971852963857197,-0.985411573502537,-5.487840068009576,2.539214750051464,7.337108231083555,-9.831303086292904,-8.719827922167005,-4.370045976697191,-3.261677186359977,8.148289873538548
gen=0_training=42,-7.105000363988406,4.641192091957256,0.042095510723282104,5.487661120509475,-7.175607369717728,5.087834337012161,-9.432152450334275,7.110522933651449,-0.8261985561317058,-9.786191228705066
gen=0_training=43,-1.846061720351715,-0.09603067577245028,2.9446926571980008,1.6798924342262964,0.36054987052114384,6.160457391568304,0.6938544642581768,-5.804220371350811,-6.387890830677153,-7.377715032004339
gen=0_training=44,2.2681224875479913,6.873382815278017,-7.760798030259452,-5.1921346914259505,3.915222374839473,-1.513210546303947,-4.106410880785887,-2.8620432757981664,-5.30481629207196,5.415523588961728
