real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
gen=0_member=0,-8.37265868206301,2.8338537816290845,-6.085104831595332,1.5660459821051163,3.5897776540217237,-0.7180665716432628,-4.0747522499398245,8.546030881211074,2.776734884814312,-1.8615314958167968
gen=0_member=1,8.891395826009855,-5.116581852883268,-4.330649173964759,9.180441870884522,-1.6580852112413105,1.2413144307500286,-2.747800553056604,9.839924722678699,6.153689038619678,-6.8029288031563855
gen=0_member=2,7.662613288317701,7.570264885366601,5.515225082482376,-3.95961233065293,6.289982465699605,9.186307356702855,1.300840255631826,5.064176991758057,-4.991679022322925,6.03111144103859
gen=0_member=3,-7.562934356089984,-4.230613504078117,-2.0960496584577584,4.798263619916961,-9.802146872215646,4.997364851788779,6.219306252620317,-5.5264205958976405,5.419026911448819,-0.6939269223681581
gen=0_member=4,1.0680380430741305,-2.313764429540054,-8.244392689533205,1.9733403299674706,-1.3116157461501459,-6.657960901814031,-3.415405519952909,7.230489490206615,-3.8076699091067283,-2.5007812065088206
gen=0_member=5,-1.6739632127049244,9.247867016419164,-7.811396273592761,-9.265368576110628,4.1172322497577625,4.343425331276675,9.260386718397939,4.473696485494967,-1.0686565176922471,6.317658860982743
gen=0_member=6,-4.798862298529485,-3.6040752637939653,3.1545605643617805,8.077036060121706,7.14074813007225,-5.646481286312758,3.8812960486046872,2.382425448373011,-7.075615832991299,-8.626361317235569
gen=0_member=7,-6.236755050254832,4.511811177119203,-6.803506485054601,-1.6589374184316394,0.26206517152396636,-9.652090289948434,-0.5474742595859539,-5.371243103874804,-9.370889384365308,-4.3296630095913695
gen=0_member=8,7.361090107465856,-1.1473268433898554,-3.0677038052452623,1.0845761169081118,-3.699394461939285,-9.132275506389929,9.91109164941491,3.8579310418352524,-6.563121115963963,3.4080834460276055
gen=0_member=9,-9.891319011641807,0.2976586333610207,-5.145604359138195,-1.1668121993226759,-7.393973920767886,8.176944157631503,6.029519681903366,-6.251190985194755,-9.548840803540328,6.861224960774919
